"gene","logFC","t_stat","pval","padj"
"ENSG00000062096.15",0.229773390782597,1.66746137552209,0.0963213631671279,0.36791002158132
"ENSG00000284052.1",0.0745053747974966,1.66731366450805,0.0963418604214015,0.367927478524516
"ENSG00000019991.18",0.240408267485068,1.66689290834642,0.0964484816865864,0.368157204101719
"ENSG00000163431.13",0.222977877524545,1.66694251476827,0.0964311830853462,0.368157204101719
"ENSG00000164128.7",0.211585300768713,1.66683723866975,0.0964498246493055,0.368157204101719
"ENSG00000244167.1",0.0357405191392849,1.6666614254868,0.0964846153620813,0.368229159008664
"ENSG00000100316.16",0.0942833430010221,1.66652027697508,0.0965258663605367,0.368325741459326
"ENSG00000132780.17",0.0961499123790226,1.66613402128402,0.0965802018612712,0.368362882645851
"ENSG00000176383.9",0.214304994068699,1.66617780083947,0.0965746541184277,0.368362882645851
"ENSG00000187605.15",0.111901261345455,1.6664215754911,0.096583437088694,0.368362882645851
"ENSG00000145741.16",0.0814306707442487,1.66603230535385,0.0966067148418007,0.368390841789442
"ENSG00000102218.6",0.0984937411627227,1.66570894889312,0.0966625078954899,0.36854276198939
"ENSG00000158321.18",0.18358024685008,1.66548598940899,0.0967092324247635,0.368660062416578
"ENSG00000151322.19",-0.111929152960557,-1.66524915206171,0.096758260217997,0.368786102837147
"ENSG00000196812.5",-0.0622545940131778,-1.66494704325253,0.0968186095702498,0.368894392162682
"ENSG00000198865.10",0.0899538425670414,1.66498551093289,0.0968100774734762,0.368894392162682
"ENSG00000172590.18",-0.101970849752053,-1.66466155159427,0.0968733462893852,0.368981232090864
"ENSG00000234814.8",-0.0592337331676462,-1.66474130004069,0.0968626232042015,0.368981232090864
"ENSG00000255507.6",0.0240877555713952,1.66458222333835,0.0968932263589614,0.368996113108864
"ENSG00000081800.9",0.419986700664741,1.66418601972019,0.0969709704787086,0.369049700533447
"ENSG00000149054.16",0.119870112661175,1.66425976856021,0.0969711996120525,0.369049700533447
"ENSG00000204380.4",0.0856030911144482,1.66420862307053,0.0969607798973763,0.369049700533447
"ENSG00000260201.2",0.0756504949103799,1.66434569522976,0.0969339164830006,0.369049700533447
"ENSG00000270638.1",-0.0221568627090264,-1.66403824614601,0.0970066193749831,0.369123688713801
"ENSG00000113578.18",0.198879790947623,1.66367345188971,0.0970686070677727,0.369177130700135
"ENSG00000115657.14",0.0864825891196013,1.66381002176089,0.0970592776823564,0.369177130700135
"ENSG00000151287.17",0.108441426145023,1.66373178196832,0.0970566416290625,0.369177130700135
"ENSG00000205683.11",0.208753130776537,1.66344887619441,0.0971188295081888,0.369307338348752
"ENSG00000074211.14",-0.232161461083343,-1.66317381854534,0.0971705710767617,0.369360590510456
"ENSG00000168542.16",0.261552806627719,1.6630468923287,0.0971967893040589,0.369360590510456
"ENSG00000227632.2",0.0574557219682249,1.66333996750142,0.0971958702960442,0.369360590510456
"ENSG00000273819.1",0.116854723818992,1.66320004672579,0.0971663025925701,0.369360590510456
"ENSG00000279633.1",0.0320898329577195,1.66291060476024,0.0972416164833497,0.369470161575964
"ENSG00000075303.13",-0.107872032638196,-1.66264130441767,0.0972748906794893,0.369535808187286
"ENSG00000198576.4",0.144606645902738,1.66238011495435,0.0973279968545858,0.369676760167344
"ENSG00000255302.5",0.085474194376852,1.66220354621346,0.0973622415708008,0.369720677194594
"ENSG00000279412.1",-0.0399509002783114,-1.66291733369319,0.0973715683326224,0.369720677194594
"ENSG00000008226.20",-0.0846113799733972,-1.66207062846182,0.0974078125348544,0.369797514768722
"ENSG00000147586.10",-0.0826933844675024,-1.66176368021235,0.097458812021052,0.369928367264779
"ENSG00000165572.8",0.0936499322948618,1.66164933653305,0.0974743072395442,0.369928367264779
"ENSG00000246228.6",-0.068267266015703,-1.66277412774613,0.0975382135958969,0.370049313890428
"ENSG00000260398.1",-0.0629880836201086,-1.66230837215906,0.0975231536826803,0.370049313890428
"ENSG00000102043.16",-0.0602280903174255,-1.66099943366639,0.0976070093757237,0.370157851773922
"ENSG00000104879.5",-0.0425341598216652,-1.66152128955308,0.0975877329787977,0.370157851773922
"ENSG00000128342.5",0.260791764306026,1.66094500046548,0.0976148925590552,0.370157851773922
"ENSG00000204179.10",-0.229899197348165,-1.66086244787113,0.0976336034266407,0.370168040826986
"ENSG00000149257.16",0.127237801848563,1.6604848287843,0.0977093282323751,0.370212102918829
"ENSG00000167555.14",0.11537657808812,1.66050895369836,0.0977033171802282,0.370212102918829
"ENSG00000187510.10",-0.0558345284390509,-1.66057648536553,0.0977063692450303,0.370212102918829
"ENSG00000196352.16",-0.132992170818558,-1.66067188547569,0.097691818845487,0.370212102918829
"ENSG00000231563.2",-0.0375346923963098,-1.66062787014952,0.0977629270876015,0.37035444057899
"ENSG00000090020.11",-0.103982665949077,-1.66003475109934,0.0978085877697946,0.37046666438269
"ENSG00000229953.1",0.111431666500561,1.65977402729225,0.0978547727674204,0.370532815582429
"ENSG00000278330.1",-0.0684756923860541,-1.65973787054884,0.0978581320232196,0.370532815582429
"ENSG00000120647.10",-0.0642274524368531,-1.65964587630379,0.097878747146853,0.370550137305712
"ENSG00000100060.18",0.12401564325107,1.65980148434009,0.0979019576205022,0.370557538642658
"ENSG00000175197.12",-0.135457148805817,-1.65947256043044,0.0979127836835975,0.370557538642658
"ENSG00000167930.17",-0.0946042778158303,-1.65943063450639,0.0979662000515522,0.370582857379311
"ENSG00000176153.12",-0.141207250042553,-1.65925331612876,0.0979675992387971,0.370582857379311
"ENSG00000223947.1",-0.0605250043362317,-1.65982393983192,0.0979625880410802,0.370582857379311
"ENSG00000168386.18",0.209835778731377,1.65905797221891,0.0979956765612167,0.370628376594739
"ENSG00000253978.2",0.0788295263161485,1.6589639959594,0.0980137860101824,0.370636187693767
"ENSG00000129559.13",-0.0898168867861475,-1.65871594919071,0.0980693069267912,0.370697738064039
"ENSG00000162413.16",-0.111695037032556,-1.65844282850664,0.098126343805965,0.370697738064039
"ENSG00000168259.17",0.0618584330168268,1.65873326469833,0.0980814912753554,0.370697738064039
"ENSG00000198658.4",-0.022129645729637,-1.65846092891571,0.0981180788231847,0.370697738064039
"ENSG00000228224.3",0.0312686007308382,1.65888837144403,0.0980971000349253,0.370697738064039
"ENSG00000256609.1",0.0924558034991942,1.65854985573793,0.0981248836002476,0.370697738064039
"ENSG00000128487.17",-0.119767167863978,-1.65832620727896,0.0981600173839408,0.370703704689622
"ENSG00000134343.14",0.194928708275513,1.65836570390963,0.0981530932752675,0.370703704689622
"ENSG00000004866.22",-0.0931702312728442,-1.65784646981777,0.0982439583157208,0.370960065552708
"ENSG00000120699.13",0.0856450636889612,1.65751376783691,0.0983161591765659,0.371139905609092
"ENSG00000137275.15",0.0690153071617186,1.65745187277996,0.0983407714158648,0.371139905609092
"ENSG00000147604.14",0.0911171460814462,1.657415341275,0.0983280396288718,0.371139905609092
"ENSG00000276293.4",0.077678730303071,1.65754183825386,0.0983558504886741,0.371139905609092
"ENSG00000198081.11",0.0787351145983854,1.65715791805405,0.098378569207885,0.371165005270513
"ENSG00000225663.8",-0.128243036984198,-1.65697065864661,0.0984373424474026,0.371326101874175
"ENSG00000101825.8",0.254253362900863,1.65652076684968,0.0985144986183563,0.371556478789004
"ENSG00000100083.19",-0.0858614474705472,-1.65689006489254,0.0985339905468943,0.371569330007151
"ENSG00000285077.2",-0.0431616924042088,-1.65637848379319,0.0986170825569803,0.371821972278244
"ENSG00000140022.13",0.202723917130151,1.65572419531936,0.0986699517418156,0.371960599736893
"ENSG00000115468.12",0.189351893562852,1.65529132659038,0.0987654139587174,0.372198993125666
"ENSG00000187840.5",0.175194749454906,1.65528633328529,0.0987583281058083,0.372198993125666
"ENSG00000143162.9",0.106039160236825,1.65529043762568,0.0988010048719547,0.372267685011094
"ENSG00000179630.11",0.107130543796881,1.65489152938999,0.0988396369411194,0.372267685011094
"ENSG00000213144.2",0.152207323314188,1.65492436464758,0.0988481009418662,0.372267685011094
"ENSG00000241889.1",-0.0448785538585336,-1.65557639826769,0.0988279509959462,0.372267685011094
"ENSG00000272668.2",0.192223287775219,1.65466136025484,0.0989116499514,0.372446295929469
"ENSG00000204599.14",0.0674076973142768,1.6542674426311,0.0989696335550602,0.372543181482067
"ENSG00000248019.3",0.169729172325001,1.65426728830642,0.0989647226708939,0.372543181482067
"ENSG00000218175.2",-0.113978599338613,-1.65367888543795,0.0990851810104145,0.372917361766306
"ENSG00000153048.11",0.115805005331954,1.65373780982262,0.099166852216104,0.373163944134911
"ENSG00000103061.13",-0.0698827288937509,-1.65319441985228,0.0991847587311574,0.373170539323855
"ENSG00000138674.17",0.0682393801113834,1.65304126938103,0.0992296328275333,0.373217803313065
"ENSG00000139160.13",0.0667800390415034,1.65307335645717,0.0992209033113201,0.373217803313065
"ENSG00000141034.10",0.0821822105188144,1.65264914168197,0.0992950750756652,0.373403146560791
"ENSG00000160796.18",-0.141219603765109,-1.65237240163262,0.0993701093592091,0.373624494841649
"ENSG00000171475.14",0.0776080110967987,1.65214076199827,0.0994026688725778,0.373641782317918
"ENSG00000204344.14",0.0954390643704484,1.65218969599556,0.0994070557173249,0.373641782317918
"ENSG00000085274.16",0.0788556794090587,1.65205410991115,0.0994317430167693,0.373642038943493
"ENSG00000117481.10",0.0722158250733145,1.65193929961723,0.0994394725520366,0.373642038943493
"ENSG00000118418.14",0.136196810782129,1.65160208082511,0.0995212538679814,0.373827721236462
"ENSG00000263089.1",-0.0462111869454812,-1.6517907227591,0.0995096308444141,0.373827721236462
"ENSG00000116584.20",0.102337300687599,1.65128333121881,0.0995730165630889,0.373961348662643
"ENSG00000188157.15",0.147001414063311,1.65104301646051,0.0996270487287094,0.37410345459719
"ENSG00000088340.17",0.286292972850722,1.65057739686338,0.0997168735746233,0.374379895408317
"ENSG00000196924.19",0.160399926885779,1.65040304102785,0.099768726583002,0.374513706986339
"ENSG00000007372.24",-0.111390684299976,-1.65092039771091,0.0998184273889025,0.374639397418528
"ENSG00000183023.18",0.168463619883213,1.64918165709109,0.10000510172225,0.375279053750115
"ENSG00000033100.16",-0.0879159840237795,-1.64876418819095,0.100092196232169,0.375291662380055
"ENSG00000116663.11",0.118709371126791,1.64867735026214,0.100105935829007,0.375291662380055
"ENSG00000135336.15",0.087277926431514,1.64872233550538,0.100097598888131,0.375291662380055
"ENSG00000167815.12",-0.12990051869907,-1.64901133876611,0.100102843966553,0.375291662380055
"ENSG00000181885.18",-0.236740250676534,-1.64898665234655,0.100046883033908,0.375291662380055
"ENSG00000263934.5",-0.193087410815963,-1.64903056467535,0.100049088040933,0.375291662380055
"ENSG00000173442.13",0.127815141154414,1.64855102400243,0.100161036625305,0.375437304410379
"ENSG00000092199.18",0.0575329127486057,1.64787710334313,0.10028021416954,0.375711261599917
"ENSG00000105063.19",-0.089449450094385,-1.64811715063079,0.100263103368819,0.375711261599917
"ENSG00000143379.12",0.0894051523604453,1.64782088557442,0.100282915848885,0.375711261599917
"ENSG00000201496.1",0.0396900719745028,1.64776347332423,0.100325311346137,0.375809148274218
"ENSG00000224063.6",0.0832845868996052,1.64753498071523,0.10034282713925,0.375813821294391
"ENSG00000108950.12",-0.218216285625476,-1.64726613757338,0.10039598421848,0.37595195840997
"ENSG00000273123.1",0.0216507137570234,1.64715122985643,0.10042755557882,0.376009231997785
"ENSG00000100209.11",0.0807687661262104,1.64629772272772,0.100596908413884,0.376399284300151
"ENSG00000178662.16",0.144741856413241,1.64639657076479,0.100574999675257,0.376399284300151
"ENSG00000229388.1",0.0261180992645332,1.64637380472959,0.100588085511345,0.376399284300151
"ENSG00000258986.7",0.252993037420725,1.64643867778777,0.100574663120848,0.376399284300151
"ENSG00000136014.12",-0.0565627942183522,-1.64611514010572,0.100659747201925,0.376451484557499
"ENSG00000151240.17",0.126147248813834,1.6460841147196,0.100649282115583,0.376451484557499
"ENSG00000156853.13",-0.06338320027157,-1.6460640963622,0.100643526757743,0.376451484557499
"ENSG00000158014.15",-0.229167185805097,-1.64561811501326,0.100735536062128,0.37661298245205
"ENSG00000184787.19",0.0718538667467516,1.64567492339924,0.100724007359306,0.37661298245205
"ENSG00000160211.19",-0.108939696387493,-1.64539535787028,0.100789476016931,0.376753670787561
"ENSG00000177888.8",0.121248078836754,1.64477351780955,0.100922241716611,0.377188918604663
"ENSG00000132530.17",0.196747885299058,1.64462257473608,0.100940895516335,0.377197610372509
"ENSG00000141622.14",0.184363369754319,1.64447731792714,0.100985607861052,0.377219401118979
"ENSG00000245534.7",-0.0407665317123221,-1.64522279305313,0.100995714294657,0.377219401118979
"ENSG00000255328.1",0.0334426428436135,1.64465140218442,0.10097046317504,0.377219401118979
"ENSG00000112414.15",0.242420303616365,1.64384944417658,0.101100406298826,0.377243517293541
"ENSG00000115290.10",-0.200787500616791,-1.64402687529161,0.101113658983667,0.377243517293541
"ENSG00000116690.13",-0.13907188303591,-1.6449503844386,0.10109817151328,0.377243517293541
"ENSG00000165474.8",0.253156757842182,1.64370344810593,0.101132812544864,0.377243517293541
"ENSG00000197798.9",-0.0853311928780287,-1.64413530536985,0.101041043872059,0.377243517293541
"ENSG00000204241.8",-0.0420992935940518,-1.64376526605353,0.101130899575528,0.377243517293541
"ENSG00000230303.6",-0.0391038409428233,-1.64388259988117,0.101110618115341,0.377243517293541
"ENSG00000260037.5",0.0293732914584272,1.64407688356452,0.101059776112242,0.377243517293541
"ENSG00000005073.6",-0.134272473108794,-1.64357347144102,0.101169082221745,0.377256976336485
"ENSG00000230400.3",0.0287134233785219,1.64366825756376,0.101158919564494,0.377256976336485
"ENSG00000100991.12",-0.0560353577323038,-1.64330198866324,0.101234639445641,0.377388907219066
"ENSG00000188316.15",0.0412876814116317,1.64318711902886,0.101237135103959,0.377388907219066
"ENSG00000111859.17",0.192015343373254,1.64250306940487,0.101380817816824,0.377745369890689
"ENSG00000213465.8",-0.121793653357734,-1.64254084216246,0.101381814350992,0.377745369890689
"ENSG00000256542.2",-0.0545354619722659,-1.64256773881063,0.10136849388271,0.377745369890689
"ENSG00000170175.11",0.119875659537856,1.64241079606223,0.101399713763874,0.377751134923278
"ENSG00000187837.4",0.228604629906304,1.64222464527016,0.101438010802382,0.377832874483366
"ENSG00000198417.7",0.241776747794868,1.64207307119354,0.101474220372144,0.377906813609045
"ENSG00000267080.6",-0.0842768680886357,-1.64174117688002,0.101543028157558,0.378102110488032
"ENSG00000126432.14",-0.113216876236286,-1.64161859579771,0.101568605243757,0.378136398023534
"ENSG00000203356.2",0.0209609481256344,1.64128900505862,0.101630740947315,0.378306759043496
"ENSG00000197461.13",0.128677270929268,1.64081897764219,0.101741151213738,0.378656731784848
"ENSG00000197901.12",0.430825761738046,1.64046332267878,0.101844837900876,0.378981572221027
"ENSG00000184702.20",0.0392615272841088,1.64023379091133,0.101892427381119,0.379036548298104
"ENSG00000204390.10",0.0752497211897061,1.64022170859775,0.101881431878868,0.379036548298104
"ENSG00000110066.15",0.0729093654384991,1.6398349143451,0.101932833134016,0.379064774344641
"ENSG00000139220.17",0.0892890782468325,1.63989431353285,0.101920496788426,0.379064774344641
"ENSG00000149639.15",0.118747831073371,1.63917028323347,0.102108568667811,0.379517060617546
"ENSG00000179051.14",0.0945275043011424,1.63921157180515,0.102133167365347,0.379517060617546
"ENSG00000188396.4",-0.0580705985341223,-1.63906518911697,0.102094796489168,0.379517060617546
"ENSG00000204173.11",0.05629909467685,1.63918077426463,0.102089225812003,0.379517060617546
"ENSG00000286162.2",0.160038010132029,1.63916459199186,0.102136598669291,0.379517060617546
"ENSG00000049656.14",0.0983193428456071,1.63871614832322,0.102174961465699,0.379554457075493
"ENSG00000249574.1",0.0908019101328965,1.63867107176923,0.102179523334596,0.379554457075493
"ENSG00000276007.1",0.0662520182559503,1.63861975279592,0.102214332243042,0.379622715296867
"ENSG00000101888.12",0.0883595268943753,1.63836117011162,0.102262030171792,0.379738813534571
"ENSG00000135447.17",-0.422079862450517,-1.63756460467091,0.102415564526986,0.380198983288233
"ENSG00000237310.2",-0.085974838947501,-1.6375137787283,0.102418868144352,0.380198983288233
"ENSG00000270959.1",0.0779852722019747,1.63721312879644,0.102483034823983,0.380376058397948
"ENSG00000163312.11",0.0748426323719542,1.63712667133378,0.102501411523988,0.380383149817775
"ENSG00000122741.16",-0.0862172424155574,-1.63689976001473,0.102575518900461,0.380413720038459
"ENSG00000205309.14",-0.140354778270934,-1.63681868679389,0.102566937796982,0.380413720038459
"ENSG00000225339.4",-0.0286844098735722,-1.63713691131137,0.102548351024555,0.380413720038459
"ENSG00000273183.1",0.0606053501064354,1.63684044862267,0.102569968931593,0.380413720038459
"ENSG00000137767.14",0.0940889034861652,1.63633027386606,0.102664700436909,0.380622250809348
"ENSG00000167994.13",0.133211913566667,1.63638802131115,0.102664611114716,0.380622250809348
"ENSG00000255815.3",0.069521923750523,1.63624194641,0.102685027323856,0.380636523781835
"ENSG00000075884.14",0.121261657810097,1.63619888431575,0.102728225126493,0.380722044422119
"ENSG00000255046.1",-0.0222722684572904,-1.6359746889922,0.102741059907687,0.380722044422119
"ENSG00000272103.2",0.0326416538991878,1.63598950874187,0.10277212417921,0.380776077091248
"ENSG00000248323.7",0.285018378394116,1.6357091527549,0.102828033389959,0.380922129464632
"ENSG00000101161.8",0.0741297803395407,1.63526079324161,0.102934386722531,0.381221444739166
"ENSG00000234996.4",0.0689336695326349,1.63530970282444,0.102941836815848,0.381221444739166
"ENSG00000013297.12",-0.138227381029044,-1.63449673744842,0.103061617231488,0.381492474765282
"ENSG00000163170.12",-0.0913697697959917,-1.6344483698575,0.1030645658201,0.381492474765282
"ENSG00000197785.14",-0.111649599282408,-1.63462351126393,0.103048932371431,0.381492474765282
"ENSG00000129757.14",0.17726931902284,1.63433647793794,0.103082647296573,0.381496106551373
"ENSG00000189337.17",0.12463297650587,1.63431559800662,0.103098575524879,0.381496106551373
"ENSG00000270629.6",0.0913703305297919,1.63395846623211,0.103164467988148,0.381678791639047
"ENSG00000103507.14",0.100444779652575,1.63376365099439,0.103205621953728,0.381769907566545
"ENSG00000170801.10",0.193169305400285,1.63368919705112,0.103227511522263,0.381789744424559
"ENSG00000105227.16",0.132086945050053,1.63334198724962,0.103291254712832,0.381903213047557
"ENSG00000133106.15",0.163208483068765,1.63344799084328,0.103289250805273,0.381903213047557
"ENSG00000132463.14",-0.076454710429319,-1.63297361116377,0.103368838818765,0.382032781425762
"ENSG00000144134.18",0.112768786152545,1.63294436612412,0.103375910856346,0.382032781425762
"ENSG00000248714.7",-0.0246978112819698,-1.63313439355468,0.103347019386939,0.382032781425762
"ENSG00000073803.14",0.0795560136754627,1.63258654702732,0.103461868419535,0.382289287005708
"ENSG00000115902.11",0.112689207519836,1.63237072949374,0.103495978568356,0.382318754309771
"ENSG00000137807.16",-0.125403692530148,-1.63237652983677,0.103515322902143,0.382318754309771
"ENSG00000182768.9",-0.114234747189181,-1.63228511503904,0.103519493017948,0.382318754309771
"ENSG00000055813.6",0.144912842409332,1.63204096954315,0.103566284324513,0.382373881135793
"ENSG00000115540.15",0.0839408365662866,1.63219638461827,0.103567524101409,0.382373881135793
"ENSG00000146352.13",0.116961406071217,1.63166285827534,0.103663969614674,0.382668801864588
"ENSG00000131236.18",0.069830187287856,1.63119307973515,0.103757601597777,0.382799783710841
"ENSG00000147853.17",-0.0996698276066095,-1.6311843025706,0.103755630430676,0.382799783710841
"ENSG00000164692.18",0.257796739527874,1.63102593609787,0.103782305760833,0.382799783710841
"ENSG00000182117.6",-0.081255881388449,-1.63111207303496,0.103781061767576,0.382799783710841
"ENSG00000212719.13",-0.116735249968464,-1.63131477003126,0.103723148682112,0.382799783710841
"ENSG00000136147.18",0.0765116719022929,1.63089161741881,0.103810380281126,0.382842208632551
"ENSG00000145916.19",-0.0748820347836325,-1.63087719421463,0.10386921905933,0.382936934166867
"ENSG00000239697.11",0.12464751723092,1.6306912057237,0.10385273199389,0.382936934166867
"ENSG00000099338.23",-0.137657065822455,-1.63102622487164,0.103996220082401,0.383322448482091
"ENSG00000118363.12",0.0601662310664377,1.63003192774348,0.10400697403081,0.383322448482091
"ENSG00000131848.9",-0.0520432824501986,-1.62987863863352,0.104037414177642,0.383373473427614
"ENSG00000254598.3",-0.0210921212255454,-1.62977902851317,0.104054815158852,0.383376440986386
"ENSG00000143337.19",0.0975142902913886,1.62963223172044,0.104074217217123,0.383386779131362
"ENSG00000124635.9",-0.0804292354880628,-1.62950482101167,0.104101348942752,0.383425583853079
"ENSG00000123415.15",-0.0721479157332956,-1.62936230627301,0.104132923682,0.383480738080325
"ENSG00000065154.12",-0.110643805591103,-1.6287888754086,0.104252724245588,0.383823556359206
"ENSG00000091262.16",0.227481753350956,1.62871429348415,0.104296533429426,0.383823556359206
"ENSG00000132821.12",-0.179152064039018,-1.62884744004439,0.104263404911505,0.383823556359206
"ENSG00000148426.13",-0.148424456402248,-1.62852100892733,0.104309089945158,0.383823556359206
"ENSG00000286787.1",-0.0535976711550888,-1.6286295561771,0.104292086687726,0.383823556359206
"ENSG00000135549.15",-0.15656226299522,-1.62843037638053,0.104340917298943,0.383879523892798
"ENSG00000131475.7",-0.072115569670852,-1.62826997501248,0.104369960616832,0.383880713950219
"ENSG00000187984.13",0.0680915914319539,1.62821449749314,0.104374475750891,0.383880713950219
"ENSG00000125457.15",-0.0776123490669507,-1.6280554542359,0.104409539199269,0.383948545852009
"ENSG00000109381.20",0.0721726012769661,1.62795129340488,0.10443087115595,0.383965868943752
"ENSG00000075539.15",0.108661247609421,1.62736002336607,0.104555726132441,0.383984498696492
"ENSG00000087250.9",0.346415015902104,1.62768043768584,0.104501228584314,0.383984498696492
"ENSG00000120049.20",0.121371294804614,1.62753101389121,0.104529913566049,0.383984498696492
"ENSG00000144843.11",0.0896197121974458,1.62723250972681,0.104585535942094,0.383984498696492
"ENSG00000161800.13",-0.106700384396421,-1.62787628743469,0.104484307779165,0.383984498696492
"ENSG00000180398.13",0.105374996020148,1.62774776222563,0.104477278826913,0.383984498696492
"ENSG00000229833.10",-0.0815866131707149,-1.62726089162014,0.104576514196876,0.383984498696492
"ENSG00000233306.2",-0.0373968781753443,-1.6273747428212,0.104566246070824,0.383984498696492
"ENSG00000258056.2",-0.0851489760142381,-1.62756769951375,0.104527768066317,0.383984498696492
"ENSG00000229391.7",0.220107523173612,1.62692094209528,0.10468162235792,0.384222930318598
"ENSG00000233521.7",0.138906103571915,1.6268566412482,0.104683741977631,0.384222930318598
"ENSG00000151687.14",0.0945128270729554,1.62615439360979,0.104813794580246,0.384639153073592
"ENSG00000171222.10",-0.150575966063357,-1.62611978884523,0.104843443971017,0.384685376866194
"ENSG00000253785.1",-0.0199242180645706,-1.62598516056128,0.104859695170184,0.384685376866194
"ENSG00000107485.18",-0.166588210486803,-1.6256196434542,0.104949162437733,0.384708124638856
"ENSG00000135778.12",0.0741557013603691,1.62552041380056,0.10494833296417,0.384708124638856
"ENSG00000225071.1",-0.0268390546296502,-1.62558572665136,0.104932857685557,0.384708124638856
"ENSG00000227372.12",0.093545910774183,1.62579510219476,0.104897240057668,0.384708124638856
"ENSG00000288009.1",0.0562073908695573,1.62553570865331,0.104943412554668,0.384708124638856
"ENSG00000105865.11",-0.0754901432906578,-1.62526189306259,0.105006315857613,0.38485656078482
"ENSG00000133884.10",0.0609523001726249,1.62510126653706,0.105116479329306,0.385199205105694
"ENSG00000151366.13",-0.0822215845069971,-1.62454570915636,0.10515816804444,0.385287518230476
"ENSG00000203797.12",0.123289015972062,1.62463559146494,0.105173935758685,0.385287518230476
"ENSG00000033122.21",0.180771704513879,1.62416531982644,0.105235649659293,0.385294560570293
"ENSG00000095787.23",0.087252616862906,1.6240338735174,0.105264085934625,0.385294560570293
"ENSG00000115009.13",0.332010699909124,1.62428533169449,0.105240351769228,0.385294560570293
"ENSG00000165879.9",-0.0866466991071719,-1.62387746165603,0.105297078232942,0.385294560570293
"ENSG00000184261.5",0.0599127675246901,1.62400713461684,0.105283037422379,0.385294560570293
"ENSG00000233175.2",-0.0392194027442692,-1.62412541389653,0.105284608266051,0.385294560570293
"ENSG00000273143.2",-0.0359589001546049,-1.62436065158086,0.105309287712256,0.385294560570293
"ENSG00000286534.1",0.0366692673138977,1.62414049376895,0.105241224398498,0.385294560570293
"ENSG00000163453.11",0.127146298088698,1.62375969206283,0.10535083048448,0.385335434003447
"ENSG00000183153.7",0.132674134251882,1.62367131705388,0.105353820231409,0.385335434003447
"ENSG00000279588.2",0.0729646501348643,1.62372388604058,0.105388187621811,0.385400114334565
"ENSG00000107779.14",0.080244656408837,1.62312202920695,0.105462136200031,0.385605708531968
"ENSG00000199906.1",0.0254332199626352,1.62305529406213,0.105494484131511,0.385605708531968
"ENSG00000214612.3",-0.0302641719507707,-1.62334833090826,0.105486623839226,0.385605708531968
"ENSG00000183527.12",-0.0749397537373024,-1.62263428703379,0.105569043367384,0.385817192031315
"ENSG00000023041.11",0.0698800343712653,1.62220454352544,0.105665110767506,0.386107200860513
"ENSG00000100253.13",0.369596416246314,1.62151805756413,0.105802410177366,0.386303378774668
"ENSG00000109466.14",-0.0915086575496016,-1.62162210729303,0.105782507034994,0.386303378774668
"ENSG00000223773.7",0.115483094812177,1.62169288084472,0.105764646447317,0.386303378774668
"ENSG00000245498.7",-0.0995115620060392,-1.6217452876875,0.105753285380597,0.386303378774668
"ENSG00000276952.1",-0.0408586758457005,-1.62157336053917,0.105798563536206,0.386303378774668
"ENSG00000174276.7",-0.111199142114505,-1.62133111893768,0.105850937660811,0.386419486552213
"ENSG00000187105.9",-0.0666270598723079,-1.62122901957652,0.10587831897706,0.386458373627598
"ENSG00000115461.5",0.247434158966934,1.62110573804896,0.105896892374826,0.386465104384021
"ENSG00000170537.13",0.104577800078477,1.6208548708005,0.105945122760927,0.386580047528063
"ENSG00000133195.11",-0.0977058162084754,-1.62007676382858,0.106125391767441,0.387176670123131
"ENSG00000135925.9",-0.135124451217361,-1.61985518526917,0.106209545623139,0.387422503306509
"ENSG00000225969.2",0.133194208023324,1.61948751959061,0.106245742107828,0.387493351505044
"ENSG00000248275.2",0.0983299447218795,1.61942296456177,0.10626372904262,0.387497774998196
"ENSG00000091527.16",-0.096441918810612,-1.61915852013479,0.106312369642388,0.387552793294745
"ENSG00000260034.1",-0.0750182793806026,-1.62012584454281,0.106303125830467,0.387552793294745
"ENSG00000145388.15",0.0853076277069933,1.61880373589367,0.106385272603194,0.387583526138444
"ENSG00000167785.9",0.0861886898700543,1.61895241830232,0.10635490277695,0.387583526138444
"ENSG00000170915.9",-0.110974169304087,-1.61899862441188,0.106351241860667,0.387583526138444
"ENSG00000181218.5",-0.182447817722624,-1.6187993789083,0.106387911313098,0.387583526138444
"ENSG00000134590.14",-0.0946797697431956,-1.61853291554266,0.106465423010214,0.387804751964513
"ENSG00000117758.14",0.0769801597282331,1.61815720563895,0.106531159880176,0.387974754101333
"ENSG00000184602.6",-0.093042232335292,-1.61805463542931,0.106547770894071,0.387974754101333
"ENSG00000237595.5",0.0504690892691241,1.61805053031949,0.106562478454308,0.387974754101333
"ENSG00000170017.12",0.137561499577224,1.6175994615506,0.106645876035823,0.388217204901283
"ENSG00000097046.13",-0.102933215328318,-1.61653825177641,0.106890128202341,0.388762344188597
"ENSG00000106571.15",0.143442797893389,1.61601125009181,0.10702402878201,0.388762344188597
"ENSG00000117036.12",0.105797053249408,1.61620440106702,0.106950247294702,0.388762344188597
"ENSG00000130363.12",0.0991918746474116,1.61626270215296,0.106938015854421,0.388762344188597
"ENSG00000138378.19",0.109493970786379,1.61652091857472,0.10688798555282,0.388762344188597
"ENSG00000167925.16",0.0992379824856755,1.6168890093168,0.106837557615101,0.388762344188597
"ENSG00000170955.10",0.170699150101939,1.61620599031701,0.106959289488236,0.388762344188597
