"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000279413.1",41.2013127753539,0.343353125006682,0.075826385041089,4.52814841193636,5.9502785235291e-06,1.85152726524846e-05
"ENSG00000176248.9",2219.45151831727,-0.234371673520893,0.0517613374926368,-4.52792923973869,5.95645194904487e-06,1.85319860572236e-05
"ENSG00000188906.16",10570.1700819305,-0.475710901829632,0.105074587249758,-4.5273639828714,5.97240184853592e-06,1.85791078781347e-05
"ENSG00000183150.8",34.54532608017,0.481758115515101,0.106419230075914,4.52698365860608,5.98315648392788e-06,1.86100576188526e-05
"ENSG00000178795.9",15.5057037975974,-0.654216454425842,0.14452410846792,-4.52669427517042,5.9913519497597e-06,1.86330400365373e-05
"ENSG00000128040.11",14.7545164033217,1.08312034083998,0.239315699898948,4.52590591130183,6.01373329722266e-06,1.87001282674843e-05
"ENSG00000143294.15",2860.70785720114,0.218029426504002,0.0481760085662321,4.52568473380804,6.02002680023705e-06,1.87171788845594e-05
"ENSG00000166033.13",16093.3067404555,0.396036882702827,0.0875262751751245,4.52477706734837,6.04592009949014e-06,1.87951554593355e-05
"ENSG00000105996.7",73.6860793769952,0.613635280508684,0.135634787408051,4.5241732761566,6.0632036439472e-06,1.88463492167417e-05
"ENSG00000105997.22",560.726044667019,0.437360172420031,0.0966740085801871,4.52407196974003,6.0661081720453e-06,1.88528406945269e-05
"ENSG00000162174.12",1219.96533018681,-0.529817141414382,0.117141300403953,-4.522889361714,6.1001130459327e-06,1.89559741019762e-05
"ENSG00000113734.18",544.145078431688,0.265538487343873,0.058720683335281,4.52206058004658,6.12405258158874e-06,1.90278061448933e-05
"ENSG00000137809.17",1227.93761045495,0.646486525072925,0.142983229741571,4.52141503756342,6.14276147287424e-06,1.90833691211495e-05
"ENSG00000269350.1",10.444834591849,-0.863302124713755,0.190963829744298,-4.52076252277576,6.16172800946218e-06,1.91397174595382e-05
"ENSG00000269896.2",185.074636435548,-0.341240220520288,0.0754843023023886,-4.52067794378342,6.16419055142982e-06,1.91447924077145e-05
"ENSG00000179526.17",3235.91762098009,0.302271894459179,0.0668660628176642,4.52055768983196,6.16769340164395e-06,1.91530965548295e-05
"ENSG00000077454.16",410.684121332251,0.300415810420674,0.0664618651319129,4.5201230784663,6.1803689866722e-06,1.91898795646659e-05
"ENSG00000113749.7",4463.20013604808,-0.679304777859475,0.150297116797938,-4.51974590286216,6.19138963918921e-06,1.92215148575339e-05
"ENSG00000100605.17",4687.1447056519,0.316535295695592,0.070035892672566,4.51961535173783,6.19520857714193e-06,1.92307865278898e-05
"ENSG00000040933.16",1758.4544451432,0.253922719466003,0.0561828545859472,4.51957668113068,6.19634021912231e-06,1.92317150882634e-05
"ENSG00000268442.1",26.1417409709336,0.480641774189236,0.106352755761203,4.51931659644472,6.20395637918468e-06,1.92527668344365e-05
"ENSG00000165055.16",1093.60881148347,0.213614544916434,0.0472682063501476,4.51920141276456,6.20733220855907e-06,1.92597251496078e-05
"ENSG00000167779.9",1624.92258535379,0.629073329244746,0.139200669873707,4.51918320375531,6.20786604320071e-06,1.92597251496078e-05
"ENSG00000272319.2",6.99879967169206,-0.537614031097805,0.118977451037324,-4.51862118754881,6.22436432664247e-06,1.9308317484862e-05
"ENSG00000114757.19",36.4898965780153,0.858662842567245,0.190045786427122,4.51818932011165,6.23707052254735e-06,1.93451350887979e-05
"ENSG00000121680.16",1317.50897195976,0.264117879151348,0.0584603935971961,4.517894302443,6.24576465476871e-06,1.93695005087679e-05
"ENSG00000205423.11",944.515667654846,0.197775710358994,0.043789484578504,4.5165114927176,6.28667067330085e-06,1.94937421777078e-05
"ENSG00000140403.12",1088.09583989185,0.504005951700238,0.111606919668426,4.51590235800426,6.3047712025348e-06,1.95472446047184e-05
"ENSG00000071859.15",4025.38883673523,0.318697559973783,0.0705800715597348,4.51540431924976,6.31960754115672e-06,1.95906137692246e-05
"ENSG00000122733.12",37.0607588621843,0.493036534684911,0.109195908205417,4.51515576716868,6.32702427996848e-06,1.96109738214882e-05
"ENSG00000188282.12",55.8292867423379,0.820057013380028,0.181669898326678,4.51399500375898,6.36177161010127e-06,1.97160297779648e-05
"ENSG00000127616.19",5847.9740266291,0.19259937743925,0.0426691028082482,4.5137901845459,6.36792177249577e-06,1.97324427721562e-05
"ENSG00000232855.7",25.5285333961412,0.461124920344626,0.102178458803406,4.51293673583239,6.39360980194322e-06,1.98093857342664e-05
"ENSG00000060237.18",10222.4341385173,0.256727960906179,0.0568912595878924,4.51260813639667,6.40352675747085e-06,1.98374509352734e-05
"ENSG00000114784.4",1920.87456408933,0.303433408838136,0.0672430925689961,4.51248443885581,6.40726369464697e-06,1.9846366131676e-05
"ENSG00000204839.9",296.324195064836,0.423683585784525,0.0938956044081201,4.51228349245158,6.41333878984181e-06,1.98625203625333e-05
"ENSG00000170876.8",5818.98307078782,0.214539259899638,0.0475504121141188,4.5118275607108,6.42714315231679e-06,1.99026050886957e-05
"ENSG00000254087.8",2901.4223884067,0.299153049431965,0.0663080081109797,4.51156742532928,6.43503207071493e-06,1.99243634721332e-05
"ENSG00000168765.17",1842.26459066358,0.298594409446527,0.0661875688316051,4.51133671650961,6.44203634426298e-06,1.99413824042401e-05
"ENSG00000204568.12",4457.70187275416,-0.232506330472313,0.0515383169941642,-4.51132951234399,6.44225517868681e-06,1.99413824042401e-05
"ENSG00000156521.14",1326.3239694545,0.23787466214951,0.0527297751583988,4.51120190508951,6.44613256778668e-06,1.99507112069185e-05
"ENSG00000288156.1",119.070141632589,0.5229956650219,0.115946697646315,4.51065597932985,6.46274592795305e-06,1.99994499238638e-05
"ENSG00000250982.2",151.798984119008,0.585562121929792,0.129827137657023,4.51032143585211,6.47294683533438e-06,2.00283344284837e-05
"ENSG00000113811.11",2173.0500239583,0.282959174129609,0.0627373814462956,4.51021651854926,6.47614914800965e-06,2.0035559323446e-05
"ENSG00000150456.11",412.808991053217,0.240195270030331,0.0532585539527077,4.50998482316322,6.48322638415614e-06,2.00547687065333e-05
"ENSG00000101542.10",11.3732510148604,0.600879435075438,0.133246312280806,4.50953894925911,6.49686662265072e-06,2.00942717699631e-05
"ENSG00000153233.13",112.841139503371,-0.611137879630106,0.135522864375432,-4.50948172064237,6.4986193556165e-06,2.00970021063048e-05
"ENSG00000241837.7",1635.47515869836,0.35491336601525,0.0787217879710594,4.50845153753021,6.53024810805699e-06,2.01921110352328e-05
"ENSG00000196141.14",7820.138219416,-0.306013838321984,0.0678765335451435,-4.50838931128472,6.53216329154037e-06,2.0195329790936e-05
"ENSG00000157017.16",33.9033083274442,0.455904525107271,0.101154441620443,4.50701440098835,6.57461729443899e-06,2.03238637921631e-05
"ENSG00000131469.15",26708.1689647847,0.307060710055336,0.0681311053188173,4.50690926880542,6.57787437052921e-06,2.03312116448482e-05
"ENSG00000270933.1",26.3758873923452,0.766262416979818,0.170025744835615,4.50674348005743,6.58301377051964e-06,2.03443747308059e-05
"ENSG00000125827.9",7387.67128855848,0.332666841250668,0.0738240428572216,4.50621272386908,6.59949289622793e-06,2.03898469166459e-05
"ENSG00000138381.10",819.584659014498,-0.181911871243519,0.0403689363199729,-4.50623394685571,6.59883319984643e-06,2.03898469166459e-05
"ENSG00000196227.11",910.292474013195,0.242168572158826,0.053742015206166,4.50613121279162,6.6020271772045e-06,2.03949491602836e-05
"ENSG00000134440.12",9096.77230601972,0.24502279225699,0.0543838308928215,4.50543457925714,6.62372439544362e-06,2.04592401737054e-05
"ENSG00000245552.7",101.162336350482,0.331354189790238,0.0735514880387767,4.50506439265439,6.63528189780765e-06,2.04921988130019e-05
"ENSG00000259225.7",13.0820580620337,0.548595829574686,0.12179090076813,4.50440735814183,6.65584252956156e-06,2.05529499098251e-05
"ENSG00000108924.14",1986.01592716418,-0.494592669338528,0.10983281770008,-4.50314104377357,6.69564146150051e-06,2.06730838548681e-05
"ENSG00000129673.10",18.6214385198239,0.591252390011116,0.131302894758615,4.5029653847165,6.70118018891874e-06,2.06874199577993e-05
"ENSG00000205559.5",97.740125485953,0.375214970519901,0.0833420169005788,4.5021105136861,6.72819786001916e-06,2.07680516788218e-05
"ENSG00000203279.4",8.84052444299529,0.632208336640001,0.140435889437158,4.50175762886382,6.73938092475123e-06,2.07997914151875e-05
"ENSG00000235508.3",37.3131780500743,0.475638244282978,0.105661807980637,4.50151529084322,6.7470710117451e-06,2.08207437139091e-05
"ENSG00000185669.6",102.084632426619,0.372545678479787,0.0827674388845136,4.50111400691768,6.75982337352331e-06,2.08573099708511e-05
"ENSG00000114529.13",203.305384549706,0.69685069892915,0.154822875794488,4.5009543670675,6.7649029602854e-06,2.08701954174083e-05
"ENSG00000124535.16",2532.1330687077,-0.168009773600986,0.0373291803306097,-4.50076246285053,6.77101400105722e-06,2.08862591051439e-05
"ENSG00000146112.12",5112.41919528417,0.30949014564784,0.0687718107699345,4.50024715334589,6.78744977135782e-06,2.09341625057593e-05
"ENSG00000204219.11",8210.16544850383,-0.364013077189908,0.0808889647529937,-4.50015744794702,6.79031481766975e-06,2.0940203257641e-05
"ENSG00000198785.7",76.0756854946564,0.396889076076352,0.0881950677575408,4.50012779816043,6.79126203856135e-06,2.09403289312341e-05
"ENSG00000114745.13",1929.63741039378,0.188435218262533,0.0418760683241594,4.49983071008173,6.80076008376558e-06,2.09668168550739e-05
"ENSG00000266983.1",10.2217912397605,-0.477468454141399,0.106110750834552,-4.4997179869726,6.8043672186368e-06,2.09751383930783e-05
"ENSG00000050030.16",72.1436615053828,1.01647226823514,0.225942880106821,4.49880194390092,6.83374850242912e-06,2.10628984862729e-05
"ENSG00000103642.12",1448.00911121844,0.226202918478409,0.0502811419559507,4.49876255150641,6.83501469679098e-06,2.10639907297983e-05
"ENSG00000263745.7",20.6370593707679,-1.25242939712651,0.27842661683078,-4.49823875095858,6.8518726251119e-06,2.11131265189689e-05
"ENSG00000100583.4",139.669968742406,-0.328805335535173,0.0730993492716085,-4.49806104721208,6.85760084898312e-06,2.11279590840703e-05
"ENSG00000182606.17",3581.31178349875,0.273324292257512,0.0607661956223547,4.49796617112823,6.86066102482523e-06,2.11345686537522e-05
"ENSG00000276710.4",62.3121127337943,0.52771890155529,0.117334560844188,4.49755722234357,6.87386639855297e-06,2.11724250230629e-05
"ENSG00000171067.11",1980.88016168915,0.273643483960551,0.0608509098207191,4.49694975419051,6.89352705499661e-06,2.12301517794263e-05
"ENSG00000235142.10",9062.69776580322,-0.457440840915403,0.101725626944957,-4.49681023998918,6.89805000974453e-06,2.12412494368313e-05
"ENSG00000051596.10",413.420130821332,0.273329240011196,0.0607911556774739,4.49620075428962,6.91784242639655e-06,2.12993573093678e-05
"ENSG00000162687.19",240.733679339259,0.595193327879383,0.132424188343985,4.49459676002173,6.97019039892266e-06,2.14576716958305e-05
"ENSG00000100271.17",325.557839308836,0.214462966656586,0.0477177102939597,4.49441025848497,6.97630159514987e-06,2.14736233377158e-05
"ENSG00000166783.22",5770.13648345514,-0.204744751053857,0.0455583743356714,-4.49411889777519,6.98585902643753e-06,2.15001771076117e-05
"ENSG00000204588.5",46.1621099055808,0.482249631741197,0.107323710653604,4.49341183606385,7.00910469201734e-06,2.15688460757017e-05
"ENSG00000231419.6",37.1403405319445,-0.597128515672376,0.132897803569413,-4.49314059099927,7.01804188118718e-06,2.15934716964977e-05
"ENSG00000137364.5",3979.20869867276,-0.294511390982765,0.0655698680584929,-4.49156601504886,7.0701378767604e-06,2.17508663059052e-05
"ENSG00000268350.7",18.7896089230335,0.376242891479767,0.0837696423477776,4.49139904307767,7.07568390619923e-06,2.176502981586e-05
"ENSG00000165757.9",6502.50825759435,-0.443453983482824,0.0987753351664131,-4.48952142491553,7.13833677695685e-06,2.19548286359313e-05
"ENSG00000253878.5",35.2880604183273,0.411679234087133,0.0917070220866852,4.48906991765578,7.15348173582848e-06,2.1998479975955e-05
"ENSG00000183032.12",50.9933989445802,-0.579464351424528,0.129090752145372,-4.4888138134944,7.16208592058527e-06,2.20220080994863e-05
"ENSG00000275191.1",8.41272745853737,0.6326721790441,0.140962987771973,4.48821487855757,7.18224665088713e-06,2.20810593401841e-05
"ENSG00000152076.19",289.840229293964,0.587946593506368,0.131006022897875,4.48793559640154,7.19166610279144e-06,2.21070763327459e-05
"ENSG00000229870.1",7.4950292433313,0.425842886642917,0.0948941141497099,4.48755847987668,7.20440399926809e-06,2.21432858950362e-05
"ENSG00000236801.1",27.5577565036222,0.568006394231404,0.126586720644885,4.4870930484473,7.22015466483794e-06,2.21887445673036e-05
"ENSG00000154016.14",111.749256361479,-0.401465414001289,0.0894953014206611,-4.48588258409514,7.26127233493448e-06,2.23121378304498e-05
"ENSG00000204228.4",1096.01432985339,-0.361120514870696,0.0805056306670105,-4.485655374397,7.26901523010964e-06,2.23329592805909e-05
"ENSG00000172315.6",890.524684382992,0.21459433992854,0.0478419235960929,4.48548728391986,7.27474853000663e-06,2.23476018340004e-05
"ENSG00000170482.17",789.096564836353,0.684254802581032,0.152553222085321,4.48535136280727,7.27938774584145e-06,2.23588799782852e-05
"ENSG00000002822.15",35.8540224833578,0.432303530932654,0.0963936014663083,4.4847741380817,7.29912093440861e-06,2.24165105963538e-05
"ENSG00000231666.7",15.850128802277,-0.54031108316883,0.120512617623786,-4.48343994033524,7.34492820500645e-06,2.25511943731863e-05
"ENSG00000271503.6",4495.39356570261,0.609279077611862,0.135894777150227,4.48346206078491,7.34416650310503e-06,2.25511943731863e-05
"ENSG00000152229.18",562.425508847405,0.375111475841497,0.0836677188542316,4.4833477113799,7.34810485749166e-06,2.25579495432445e-05
"ENSG00000236935.1",10.7742642917701,0.627567521233397,0.139987158513928,4.48303635773104,7.35883855395051e-06,2.25878992073891e-05
"ENSG00000236790.6",89.647557733548,0.578106725171581,0.128957290769672,4.48293168785724,7.36245033999408e-06,2.259298157601e-05
"ENSG00000238000.1",26.5431435407025,0.411816367529238,0.0918626971171906,4.48295532847111,7.36163443810239e-06,2.259298157601e-05
"ENSG00000257057.3",9.30411597936044,0.912224523018912,0.203509795251637,4.48246003044207,7.37874660477895e-06,2.26399821114356e-05
"ENSG00000223298.1",21.174586704467,0.616718023992909,0.137595683621717,4.48210298288434,7.39110591030317e-06,2.26748921160576e-05
"ENSG00000111371.16",18962.833303591,0.358502675581734,0.0800001853666409,4.48127306128999,7.41991041943867e-06,2.27602377638365e-05
"ENSG00000163312.11",778.564335844393,-0.174468707030734,0.038935214074014,-4.48100032785431,7.42939972885032e-06,2.27863201189818e-05
"ENSG00000197157.11",13786.9336739702,0.209485511539416,0.0467530684938571,4.48067941394993,7.44058025927169e-06,2.28175819154965e-05
"ENSG00000141542.11",1443.5494202582,0.450014077192552,0.100446471736258,4.48013822102335,7.45947168963927e-06,2.287247882962e-05
"ENSG00000153246.13",850.79880311288,0.453839701460789,0.101301381204463,4.48009391446277,7.46102032897581e-06,2.28741911904008e-05
"ENSG00000249087.7",119.067814116683,0.490688885053454,0.109554315368386,4.47895533282708,7.50092259507762e-06,2.29934730452346e-05
"ENSG00000127804.13",2134.86660599049,-0.170684219089927,0.038111637239186,-4.47853284336027,7.51578083042874e-06,2.30359629778074e-05
"ENSG00000008394.13",9625.5806328009,0.524357160402935,0.117092427097939,4.47814750619481,7.52935701861052e-06,2.3074512667408e-05
"ENSG00000165406.16",3324.16639532861,-0.215507943119531,0.0481353030659727,-4.47712862271092,7.56536735846171e-06,2.3181794846508e-05
"ENSG00000168884.15",1929.22665943726,0.257528706716183,0.0575327197705622,4.47621297486362,7.59786949138898e-06,2.32783001486176e-05
"ENSG00000225174.2",403.441104326466,-1.1015315967974,0.246087418470752,-4.47618006496466,7.59904015382992e-06,2.32787994421993e-05
"ENSG00000204876.4",436.177277283285,-0.778391730508546,0.173922452627021,-4.4755103136558,7.62290187774736e-06,2.33488008854206e-05
"ENSG00000234996.4",29.3971321518006,-0.573747586036537,0.128204918973982,-4.47523847468734,7.6326073110617e-06,2.33754290723633e-05
"ENSG00000143156.14",759.958863214004,-0.249394852561148,0.0557333466899564,-4.4747869520294,7.64875408463373e-06,2.34217746698202e-05
"ENSG00000134419.15",3821.5780732392,0.316874893614953,0.0708236423352516,4.47414003525814,7.67194522043972e-06,2.34896761480952e-05
"ENSG00000215241.4",32.8731759480234,0.49885662797226,0.111503243662173,4.47392032364252,7.67983688268085e-06,2.35107224790366e-05
"ENSG00000140199.13",2218.29153622377,-0.302622721164514,0.06764473879734,-4.47370669980935,7.68751732372417e-06,2.35311166947598e-05
"ENSG00000249923.1",10.6668349100595,-0.553852883699844,0.123805880301735,-4.47355878694951,7.69283955324185e-06,2.35442880921357e-05
"ENSG00000159128.15",4230.7070361295,0.237129453207231,0.053009813859155,4.47331231604161,7.70171594484661e-06,2.3568332234985e-05
"ENSG00000136425.14",302.097841049293,0.447211867142821,0.0999741820590342,4.47327357855996,7.70311192485115e-06,2.35694819305942e-05
"ENSG00000106330.12",1040.93009686263,0.28354182104603,0.063386853571732,4.47319601887414,7.70590766512598e-06,2.35749136501225e-05
"ENSG00000176563.10",36.0006599494798,0.455856143823671,0.101935097840679,4.47202340979903,7.74829428360645e-06,2.37014494498931e-05
"ENSG00000244313.3",512.159659308966,0.443425152365546,0.0991628120386307,4.47168795690063,7.76046093775918e-06,2.37355233845061e-05
"ENSG00000076201.15",2743.10145518446,0.22900158548992,0.0512148059467415,4.47139418487809,7.77113085440517e-06,2.37645462808083e-05
"ENSG00000100393.14",6563.36379597586,-0.226179897984317,0.050584493519469,-4.47132870663742,7.77351096088086e-06,2.37645462808083e-05
"ENSG00000144451.19",876.920506808076,-0.269077643350019,0.0601786578729755,-4.47131346661112,7.77406502939563e-06,2.37645462808083e-05
"ENSG00000184677.18",2010.44573674263,-0.218665950794765,0.048903663037357,-4.47136139122601,7.77232280274436e-06,2.37645462808083e-05
"ENSG00000162869.16",2258.63063393403,-0.211926530548835,0.0473994302663893,-4.47107759223661,7.78264532693439e-06,2.37876276392579e-05
"ENSG00000161013.17",8336.63556365924,0.265386076527763,0.0593579697109045,4.47094261849406,7.78755927900067e-06,2.37994982013751e-05
"ENSG00000034152.19",3523.07742529701,-0.305166977075858,0.0682631689510567,-4.47044843896211,7.80557606250571e-06,2.38500974869287e-05
"ENSG00000109944.11",517.201026176088,-0.36682201620488,0.0820551631814979,-4.47043186537216,7.80618099210719e-06,2.38500974869287e-05
"ENSG00000288066.1",746.653936119232,0.227070801933046,0.0508059077493982,4.46937791276323,7.84474204255147e-06,2.39647429152316e-05
"ENSG00000198055.11",1511.90028951479,0.217430883794106,0.0486615878698462,4.46822418486759,7.8871623500678e-06,2.40911460331768e-05
"ENSG00000158195.11",12239.1361796344,-0.240727549406276,0.0538772644767296,-4.46807297557302,7.89273824600591e-06,2.41049902460315e-05
"ENSG00000287496.1",8.29175396259621,-0.383477744199086,0.0858377695651518,-4.46747097625856,7.91497457304907e-06,2.41697062276281e-05
"ENSG00000089022.14",1783.20872504731,0.16940484838221,0.037923695751232,4.46699207517789,7.93270672381307e-06,2.42206526601647e-05
"ENSG00000003147.19",675.695943088405,0.378733460492229,0.0848110475671809,4.46561469709739,7.98391849875462e-06,2.43737942698203e-05
"ENSG00000279821.1",19.3227875161679,0.658755247399721,0.147521769816574,4.46547820175156,7.98901065779027e-06,2.43861172311857e-05
"ENSG00000137834.15",836.576728203021,-0.332393887982523,0.0744399032851973,-4.46526490918509,7.9969740667766e-06,2.44072001475236e-05
"ENSG00000278390.5",36.4112604090811,-0.312471957281541,0.0699843919516649,-4.4648806479215,8.01133985093593e-06,2.44478153099697e-05
"ENSG00000267405.1",13.6436720544855,0.750414848671586,0.168080255958124,4.46462223890561,8.02101446081753e-06,2.447410580628e-05
"ENSG00000226979.9",57.237173211088,0.603802944018217,0.135243783909695,4.46455228154064,8.02363552447825e-06,2.44788700806883e-05
"ENSG00000047849.21",16929.9096019738,0.182637757675016,0.0409103935535419,4.46433636567165,8.03173031929746e-06,2.45003303982689e-05
"ENSG00000138792.10",26447.0852813469,-0.509609996710854,0.114155212272689,-4.46418509120301,8.03740632565061e-06,2.45144076483832e-05
"ENSG00000119772.17",1771.99170030905,0.216402879403927,0.0484764053708105,4.46408676032385,8.04109787874319e-06,2.45195612478038e-05
"ENSG00000122691.13",63.6127131280835,0.584206581590244,0.130869858004666,4.46402701506265,8.04334163611348e-06,2.45195612478038e-05
"ENSG00000157578.13",208.331837168432,0.450687902096791,0.100959066701592,4.46406565374564,8.04189047643622e-06,2.45195612478038e-05
"ENSG00000196182.11",3471.24311029338,-0.215374390829959,0.0482465172101589,-4.46404016878154,8.04284759152455e-06,2.45195612478038e-05
"ENSG00000158517.15",250.686975557704,0.480740350407593,0.107699379531779,4.46372441974691,8.05471492026393e-06,2.45509921326055e-05
"ENSG00000286407.1",48.633987919877,-0.694580023016502,0.155658337337147,-4.46220893078205,8.11190745506605e-06,2.47220546331769e-05
"ENSG00000279881.1",10.7014062183411,0.540199713660209,0.121091712384622,4.46107915250533,8.1547961312136e-06,2.48494849527985e-05
"ENSG00000185467.7",7.60040134598893,0.702276923536384,0.15746227553113,4.45996935562858,8.19713725761852e-06,2.49752133722297e-05
"ENSG00000262979.1",13.7889784627986,0.871181929431268,0.195359779618241,4.45937199117276,8.22001490542304e-06,2.50416147079227e-05
"ENSG00000105618.14",1982.98074710988,0.282704616485142,0.0633968542821204,4.45928460783065,8.22336659363157e-06,2.50485221096365e-05
"ENSG00000287059.1",20.0888252219802,-0.680581076746436,0.152625284556769,-4.45916336027072,8.22801934656542e-06,2.50593902340155e-05
"ENSG00000128581.17",1683.13873138655,0.281613492959039,0.063158937439376,4.45880669270837,8.24172069759463e-06,2.50978104185517e-05
"ENSG00000133812.16",2660.4244339136,-0.287689941966781,0.0645285830641796,-4.45833347496019,8.25993297855168e-06,2.51499554155163e-05
"ENSG00000160404.18",547.645592161283,0.239334692790219,0.0537018597220836,4.45673006537981,8.321928294643e-06,2.53353802760343e-05
"ENSG00000108433.17",2715.90869705083,0.155206333779815,0.0348254460920563,4.45669334341185,8.32335333406424e-06,2.5336379677193e-05
"ENSG00000103175.11",487.509871030603,0.601893367850873,0.135082997519072,4.45573002454209,8.36081948364681e-06,2.5447073898778e-05
"ENSG00000162341.18",956.939694319952,-0.281276214796455,0.0631342805088058,-4.45520583318001,8.38127440940954e-06,2.55059702452601e-05
"ENSG00000139132.14",2850.05175957598,0.354667990697986,0.0796117375278826,4.45497110992923,8.39044924513155e-06,2.55305279256828e-05
"ENSG00000182632.15",118.925438029731,0.85539519177547,0.192021169785852,4.4546921192566,8.40136688677297e-06,2.55603814633666e-05
"ENSG00000118058.23",4796.19006908307,-0.216098011192227,0.048511778836391,-4.45454725379233,8.40704120912054e-06,2.55742769254535e-05
"ENSG00000092964.18",13081.7806566011,-0.281244137286188,0.063154623817751,-4.45326280618488,8.45751298268034e-06,2.57244249391572e-05
"ENSG00000184640.19",19731.6461293926,0.222416677202792,0.0499608743253778,4.45181715104243,8.5146657218529e-06,2.58948516114434e-05
"ENSG00000132286.12",1649.31421176144,0.264103137209659,0.0593257264362141,4.45174721111283,8.51744007705716e-06,2.589987932343e-05
"ENSG00000187068.3",718.366394235969,-0.444757548730637,0.0999199832662158,-4.45113714186354,8.54167677593379e-06,2.59701599369369e-05
"ENSG00000196616.14",1008.56225651251,0.961554246686661,0.216071562344451,4.45016565925412,8.58040772853652e-06,2.60844846607346e-05
"ENSG00000267121.6",149.08340931032,0.731482491681141,0.164408645279232,4.44917291568695,8.62015967090712e-06,2.62018827049507e-05
"ENSG00000119537.18",6010.83421158154,-0.224801898734786,0.0505374737736666,-4.44822192224263,8.65840484713911e-06,2.63146704872728e-05
"ENSG00000176105.14",3866.4150065925,-0.260293283087694,0.0585291912032015,-4.44723868102002,8.69811737691009e-06,2.64318875985267e-05
"ENSG00000096063.16",933.769005566341,0.23753314485474,0.0534124352556497,4.44715062546442,8.70168236858762e-06,2.64392429826046e-05
"ENSG00000159063.13",1875.62796608442,0.180740565340197,0.0406485672154528,4.44641909226969,8.73135304265456e-06,2.65259056599636e-05
"ENSG00000148082.10",104.508195335736,0.506769494142666,0.113983587392158,4.44598652961444,8.74894305988228e-06,2.65758492605313e-05
"ENSG00000204560.10",2027.24093030951,-0.17756775588612,0.039949412058789,-4.44481524846509,8.79674297648696e-06,2.6717533460403e-05
"ENSG00000182912.6",16.5736573222218,0.936256441979118,0.210667692358346,4.44423362452057,8.82057164828095e-06,2.67863843363926e-05
"ENSG00000274070.2",970.746128681012,0.382931601512602,0.0861671796090068,4.44405402672104,8.82794208295907e-06,2.68052431727704e-05
"ENSG00000107077.19",1851.59651458267,-0.181270140993906,0.0407912966491167,-4.44384356185528,8.83658674692883e-06,2.68279656250234e-05
"ENSG00000156239.12",655.880305731188,0.239751266301,0.0539550980670374,4.44353313941005,8.84935184864708e-06,2.68631901518523e-05
"ENSG00000112936.19",6404.276820682,0.965841778804849,0.217376148777785,4.44318194169587,8.8638149440327e-06,2.69035591935487e-05
"ENSG00000102981.10",241.98785028009,0.455772755039987,0.102581443638894,4.44303315368026,8.86994917171071e-06,2.69186410687978e-05
"ENSG00000134516.18",2293.26045255864,0.463062841069699,0.104299605762284,4.43973721362951,9.00687890929012e-06,2.73306068151203e-05
"ENSG00000138286.15",1286.84332002494,-0.171122901326352,0.0385452727077804,-4.43953017594843,9.01554736883666e-06,2.73533175423556e-05
"ENSG00000120820.12",284.833077641553,0.515108103432005,0.116039650469027,4.43906976063752,9.03485307907237e-06,2.74041421537628e-05
"ENSG00000167863.12",5195.76838619465,0.297775011803151,0.067080860057761,4.43904582539263,9.0358577890659e-06,2.74041421537628e-05
"ENSG00000276923.1",12.2376635388036,0.893155344273809,0.20120302182436,4.4390751996433,9.03462478530641e-06,2.74041421537628e-05
"ENSG00000225535.7",13.2553002451574,0.561082219597419,0.126406811807689,4.43870240514434,9.0502850166185e-06,2.74442943251383e-05
"ENSG00000114107.9",976.023054933279,0.335639706463006,0.0756181771917498,4.43861144142503,9.05411012587075e-06,2.74522900666413e-05
"ENSG00000279641.1",10.8941823214391,0.338197884716415,0.0762002070622077,4.43828038997741,9.06804419325579e-06,2.74909303029399e-05
"ENSG00000087448.11",1498.11826261294,0.22485261521945,0.0506643651978115,4.43808215777591,9.07639765911323e-06,2.7512644314811e-05
"ENSG00000166199.13",915.347239782124,0.179984395552745,0.040569536906649,4.43644195315542,9.14579822548761e-06,2.77193761226698e-05
"ENSG00000101972.19",6946.46804291063,-0.266136062571144,0.0599981942386451,-4.43573454081931,9.17588659083038e-06,2.78032733650016e-05
"ENSG00000143793.13",737.511088895776,0.280517323275661,0.0632401503344361,4.43574725537791,9.17534496889009e-06,2.78032733650016e-05
"ENSG00000279825.1",16.0319843384539,-0.699054169682711,0.15760042293361,-4.43561100072168,9.18115081223937e-06,2.78155757263661e-05
"ENSG00000196405.13",4255.65343858537,0.323284406459662,0.0728977187669771,4.43476712204211,9.21718694831628e-06,2.79210904396872e-05
"ENSG00000197768.10",32.7499057084488,-0.831685177533786,0.187543465917792,-4.43462625297939,9.22321562428367e-06,2.79356895419663e-05
"ENSG00000198513.13",432.187281677386,-0.348051869884562,0.0785112760282361,-4.43314498874516,9.28683677650968e-06,2.81247006258718e-05
"ENSG00000144229.12",274.427123734676,-0.6449383585499,0.145512025210586,-4.43219972793684,9.32765519362608e-06,2.8244614317467e-05
"ENSG00000066777.9",4033.95166064433,0.27865742298476,0.0628822053215286,4.43141937468529,9.36148164743825e-06,2.83433273312544e-05
"ENSG00000136040.9",1775.70104264286,0.417001410123888,0.0941111823653945,4.43094433246886,9.38213094843103e-06,2.84021238421839e-05
"ENSG00000112234.9",2002.47276398866,-0.25189151073894,0.0568523284491232,-4.43062786714806,9.39591131597629e-06,2.84401136412956e-05
